,day,hour,temp
2140,29,200.0,24.0
2141,29,300.0,24.299999
2142,29,400.0,22.4
2143,29,500.0,22.1
2144,29,600.0,21.700001
2145,29,700.0,22.1
2146,29,800.0,22.0
2147,29,900.0,22.1
2148,29,1000.0,21.799999
2149,29,1100.0,21.4
2150,29,1200.0,21.299999
2151,29,1300.0,21.200001
2152,29,1400.0,20.1
2153,29,1500.0,20.200001
2154,29,1600.0,20.9
2155,29,1700.0,20.200001
2156,29,1800.0,18.799999
2157,29,1900.0,18.700001
2158,29,2000.0,19.299999
2159,29,2100.0,19.9
2160,29,2200.0,21.5
2161,29,2300.0,22.9
2162,30,0.0,24.1
2163,30,100.0,25.0
2164,30,200.0,26.1
2165,30,300.0,27.200001
2166,30,400.0,26.799999
2167,30,500.0,27.799999
2168,30,600.0,26.9
2169,30,700.0,26.799999
2170,30,800.0,25.799999
2171,30,900.0,24.4
2172,30,1000.0,23.5
2173,30,1100.0,22.299999
2174,30,1200.0,21.9
2175,30,1300.0,21.1
2176,30,1400.0,20.700001
2177,30,1500.0,20.200001
2178,30,1600.0,20.200001
2179,30,1700.0,19.799999
2180,30,1800.0,19.6
2181,30,1900.0,19.5
2182,30,2000.0,20.0
2183,30,2100.0,20.200001
2184,30,2200.0,21.299999
2185,30,2300.0,22.799999
2187,1,0.0,23.6
2188,1,100.0,24.6
2189,1,200.0,26.299999
2190,1,300.0,27.1
2191,1,400.0,26.700001
2192,1,500.0,27.799999
2193,1,600.0,27.0
2194,1,700.0,27.799999
2195,1,800.0,27.0
2196,1,900.0,23.4
2197,1,1000.0,21.299999
2198,1,1100.0,19.799999
2199,1,1200.0,19.299999
2200,1,1300.0,17.9
2201,1,1400.0,17.299999
2202,1,1500.0,16.5
2203,1,1600.0,16.1
2204,1,1700.0,15.4
2205,1,1800.0,14.9
2206,1,1900.0,14.6
2207,1,2000.0,15.2
2208,1,2100.0,17.799999
2209,1,2200.0,21.5
2210,1,2300.0,23.9
2211,2,0.0,23.9
2212,2,100.0,27.200001
2213,2,200.0,26.4
2214,2,300.0,28.799999
2215,2,400.0,28.6
2216,2,500.0,29.1
2217,2,600.0,29.700001
2218,2,700.0,27.9
2219,2,800.0,26.0
2220,2,900.0,24.9
2221,2,1000.0,22.799999
2222,2,1100.0,21.799999
2223,2,1200.0,20.299999
2224,2,1300.0,19.0
2225,2,1400.0,18.9
2226,2,1500.0,18.299999
2227,2,1600.0,17.700001
2228,2,1700.0,17.299999
2229,2,1800.0,16.799999
2230,2,1900.0,17.4
2231,2,2000.0,17.700001
2232,2,2100.0,19.200001
2233,2,2200.0,22.5
2234,2,2300.0,24.5
2235,3,0.0,24.5
2236,3,100.0,27.299999
2237,3,200.0,28.5
2238,3,300.0,28.4
2239,3,400.0,28.6
2240,3,500.0,29.0
2241,3,600.0,28.0
2242,3,700.0,28.299999
2243,3,800.0,26.5
2244,3,900.0,25.200001
2245,3,1000.0,24.0
2246,3,1100.0,21.0
2247,3,1200.0,19.799999
2248,3,1300.0,18.700001
2249,3,1400.0,18.1
2250,3,1500.0,17.5
2251,3,1600.0,17.0
2252,3,1700.0,16.9
2253,3,1800.0,16.299999
2254,3,1900.0,16.0
2255,3,2000.0,16.6
2256,3,2100.0,19.1
2257,3,2200.0,22.6
2258,3,2300.0,25.4
2259,4,0.0,26.799999
2260,4,100.0,27.799999
2261,4,200.0,29.5
2262,4,300.0,31.1
2263,4,400.0,31.1
2264,4,500.0,31.200001
2265,4,600.0,30.9
2266,4,700.0,30.9
2267,4,800.0,28.1
2268,4,900.0,25.6
2269,4,1000.0,23.200001
2270,4,1100.0,20.700001
2271,4,1200.0,20.1
2272,4,1300.0,19.299999
2273,4,1400.0,18.6
2274,4,1500.0,18.4
2275,4,1600.0,17.799999
2276,4,1700.0,17.0
2277,4,1800.0,16.5
2278,4,1900.0,16.299999
2279,4,2000.0,16.700001
2280,4,2100.0,19.5
2281,4,2200.0,23.1
2282,4,2300.0,25.6
2283,5,0.0,28.4
2284,5,100.0,30.4
2285,5,200.0,32.299999
2286,5,300.0,33.299999
2287,5,400.0,34.599998
2288,5,500.0,34.799999
2289,5,600.0,34.700001
2290,5,700.0,34.400002
2291,5,800.0,30.700001
2292,5,900.0,28.299999
2293,5,1000.0,24.9
2294,5,1100.0,24.4
2295,5,1200.0,21.5
2296,5,1300.0,20.1
2297,5,1400.0,19.1
2298,5,1500.0,18.1
2299,5,1600.0,17.299999
2300,5,1700.0,16.5
2301,5,1800.0,16.1
2302,5,1900.0,16.0
2303,5,2000.0,17.4
2304,5,2100.0,22.1
2305,5,2200.0,26.200001
2306,5,2300.0,28.200001
2307,6,0.0,29.4
2308,6,100.0,30.9
2309,6,200.0,31.6
2310,6,300.0,32.5
2311,6,400.0,33.599998
2312,6,500.0,33.799999
2313,6,600.0,33.900002
2314,6,700.0,33.299999
2315,6,800.0,32.0
2316,6,900.0,29.299999
2317,6,1000.0,25.299999
2318,6,1100.0,25.4
2319,6,1200.0,26.6
2320,6,1300.0,25.6
2321,6,1400.0,23.799999
2322,6,1500.0,21.4
2323,6,1600.0,19.700001
2324,6,1700.0,19.0
2325,6,1800.0,18.6
2326,6,1900.0,18.200001
2327,6,2000.0,19.799999
2328,6,2100.0,21.299999
2329,6,2200.0,23.6
2330,6,2300.0,26.0
2331,7,0.0,27.299999
2332,7,100.0,27.9
2333,7,200.0,28.5
2334,7,300.0,28.799999
2335,7,400.0,31.4
2336,7,500.0,29.700001
2337,7,600.0,29.799999
2338,7,700.0,29.0
2339,7,800.0,27.1
2340,7,900.0,26.4
2341,7,1000.0,25.5
2342,7,1100.0,24.6
2343,7,1200.0,22.9
2344,7,1300.0,23.200001
2345,7,1400.0,22.700001
2346,7,1500.0,21.5
2347,7,1600.0,21.5
2348,7,1700.0,21.0
2349,7,1800.0,20.799999
2350,7,1900.0,20.5
2351,7,2000.0,20.4
2352,7,2100.0,19.299999
2353,7,2200.0,22.5
2354,7,2300.0,24.6
2355,8,0.0,25.700001
2356,8,100.0,26.799999
2357,8,200.0,27.700001
2358,8,300.0,27.799999
2359,8,400.0,28.6
2360,8,500.0,27.6
2361,8,600.0,28.1
2362,8,700.0,27.5
2363,8,800.0,27.1
2364,8,900.0,26.700001
2365,8,1000.0,25.6
2366,8,1100.0,23.0
2367,8,1200.0,21.200001
2368,8,1300.0,21.6
2369,8,1400.0,22.200001
2370,8,1500.0,20.200001
2371,8,1600.0,18.700001
2372,8,1700.0,17.200001
2373,8,1800.0,16.4
2374,8,1900.0,15.7
2375,8,2000.0,17.200001
2376,8,2100.0,20.6
2377,8,2200.0,23.299999
2378,8,2300.0,25.6
2379,9,0.0,26.4
2380,9,100.0,27.0
2381,9,200.0,27.799999
2382,9,300.0,27.9
2383,9,400.0,28.299999
2384,9,500.0,29.299999
2385,9,600.0,28.1
2386,9,700.0,28.9
2387,9,800.0,27.5
2388,9,900.0,26.299999
2389,9,1000.0,24.700001
2390,9,1100.0,24.1
2391,9,1200.0,24.0
2392,9,1300.0,22.9
2393,9,1400.0,21.799999
2394,9,1500.0,21.1
2395,9,1600.0,20.9
2396,9,1700.0,20.799999
2397,9,1800.0,20.6
2398,9,1900.0,20.299999
2399,9,2000.0,20.299999
2400,9,2100.0,21.299999
2401,9,2200.0,22.5
2402,9,2300.0,23.200001
2403,10,0.0,24.0
2404,10,100.0,24.700001
2405,10,200.0,24.1
2406,10,300.0,22.9
2407,10,400.0,22.5
2408,10,500.0,22.0
2409,10,600.0,21.299999
2410,10,700.0,20.6
2411,10,800.0,20.1
2412,10,900.0,19.799999
2413,10,1000.0,19.6
2414,10,1100.0,19.299999
2415,10,1200.0,19.299999
2416,10,1300.0,19.1
2417,10,1400.0,19.0
2418,10,1500.0,19.0
2419,10,1600.0,19.0
2420,10,1700.0,19.1
2421,10,1800.0,19.200001
2422,10,1900.0,19.1
2423,10,2000.0,19.299999
2424,10,2100.0,19.700001
2425,10,2200.0,20.4
2426,10,2300.0,20.5
2427,11,0.0,21.299999
2428,11,100.0,21.6
2429,11,200.0,22.0
2430,11,300.0,22.700001
2431,11,400.0,23.1
2432,11,500.0,22.9
2433,11,600.0,22.5
2434,11,700.0,21.9
2435,11,800.0,21.6
2436,11,900.0,21.4
2437,11,1000.0,21.299999
2438,11,1100.0,20.4
2439,11,1200.0,20.6
2440,11,1300.0,20.299999
2441,11,1400.0,-50.0
2442,11,1500.0,19.9
2443,11,1600.0,18.4
2444,11,1700.0,18.1
2445,11,1800.0,18.200001
2446,11,1900.0,18.299999
2447,11,2000.0,18.700001
2448,11,2100.0,20.4
2449,11,2200.0,22.799999
2450,11,2300.0,25.200001
2451,12,0.0,25.6
2452,12,100.0,26.4
2453,12,200.0,27.700001
2454,12,300.0,27.200001
2455,12,400.0,27.0
2456,12,500.0,25.700001
2457,12,600.0,26.0
2458,12,700.0,25.299999
2459,12,800.0,25.5
2460,12,900.0,24.6
2461,12,1000.0,23.200001
2462,12,1100.0,20.799999
2463,12,1200.0,20.299999
2464,12,1300.0,19.299999
2465,12,1400.0,19.299999
2466,12,1500.0,19.1
2467,12,1600.0,19.5
2468,12,1700.0,19.700001
2469,12,1800.0,20.200001
2470,12,1900.0,19.700001
2471,12,2000.0,20.5
2472,12,2100.0,21.299999
2473,12,2200.0,22.4
2474,12,2300.0,22.799999
2475,13,0.0,25.4
2476,13,100.0,26.200001
2477,13,200.0,27.9
2478,13,300.0,28.5
2479,13,400.0,25.4
2480,13,500.0,25.5
2481,13,600.0,26.0
2482,13,700.0,27.0
2483,13,800.0,26.200001
2484,13,900.0,24.6
2485,13,1000.0,23.0
2486,13,1100.0,22.700001
2487,13,1200.0,21.200001
2488,13,1300.0,21.200001
2489,13,1400.0,20.1
2490,13,1500.0,19.799999
2491,13,1600.0,19.5
2492,13,1700.0,19.299999
2493,13,1800.0,19.200001
2494,13,1900.0,19.0
2495,13,2000.0,19.700001
2496,13,2100.0,20.700001
2497,13,2200.0,22.0
2498,13,2300.0,25.299999
2499,14,0.0,26.9
2500,14,100.0,27.700001
2501,14,200.0,29.5
2502,14,300.0,24.700001
2503,14,400.0,26.6
2504,14,500.0,28.700001
2505,14,600.0,30.5
2506,14,700.0,28.5
2507,14,800.0,26.799999
2508,14,900.0,25.6
2509,14,1000.0,23.6
2510,14,1100.0,22.9
2511,14,1200.0,22.0
2512,14,1300.0,22.0
2513,14,1400.0,22.200001
2514,14,1500.0,21.200001
2515,14,1600.0,20.799999
2516,14,1700.0,21.200001
2517,14,1800.0,20.5
2518,14,1900.0,20.6
2519,14,2000.0,20.799999
2520,14,2100.0,21.5
2521,14,2200.0,23.799999
2522,14,2300.0,25.799999
2523,15,0.0,27.4
2524,15,100.0,28.5
2525,15,200.0,28.0
2526,15,300.0,25.5
2527,15,400.0,23.799999
2528,15,500.0,24.4
2529,15,600.0,27.4
2530,15,700.0,26.299999
2531,15,800.0,26.1
2532,15,900.0,25.0
2533,15,1000.0,23.0
2534,15,1100.0,22.4
2535,15,1200.0,22.299999
2536,15,1300.0,22.299999
2537,15,1400.0,21.5
2538,15,1500.0,21.1
2539,15,1600.0,20.9
2540,15,1700.0,20.0
2541,15,1800.0,20.1
2542,15,1900.0,20.0
2543,15,2000.0,20.200001
2544,15,2100.0,20.799999
2545,15,2200.0,22.200001
2546,15,2300.0,23.700001
2547,16,0.0,25.9
2548,16,100.0,26.700001
2549,16,200.0,28.0
2550,16,300.0,29.700001
2551,16,400.0,30.5
2552,16,500.0,30.6
2553,16,600.0,31.0
2554,16,700.0,25.4
2555,16,800.0,24.799999
2556,16,900.0,24.4
2557,16,1000.0,22.799999
2558,16,1100.0,21.700001
2559,16,1200.0,21.4
2560,16,1300.0,21.1
2561,16,1400.0,21.5
2562,16,1500.0,21.1
2563,16,1600.0,20.9
2564,16,1700.0,21.0
2565,16,1800.0,21.1
2566,16,1900.0,21.200001
2567,16,2000.0,21.299999
2568,16,2100.0,22.700001
2569,16,2200.0,25.700001
2570,16,2300.0,26.799999
2571,17,0.0,26.9
2572,17,100.0,28.0
2573,17,200.0,29.9
2574,17,300.0,30.0
2575,17,400.0,30.1
2576,17,500.0,29.6
2577,17,600.0,28.799999
2578,17,700.0,28.299999
2579,17,800.0,27.0
2580,17,900.0,25.4
2581,17,1000.0,24.6
2582,17,1100.0,23.700001
2583,17,1200.0,23.1
2584,17,1300.0,23.200001
2585,17,1400.0,22.6
2586,17,1500.0,22.6
2587,17,1600.0,22.4
2588,17,1700.0,22.6
2589,17,1800.0,22.5
2590,17,1900.0,22.5
2591,17,2000.0,22.0
2592,17,2100.0,23.5
2593,17,2200.0,25.700001
2594,17,2300.0,26.4
2595,18,0.0,26.799999
2596,18,100.0,27.700001
2597,18,200.0,27.6
2598,18,300.0,28.9
2599,18,400.0,28.6
2600,18,500.0,31.0
2601,18,600.0,29.700001
2602,18,700.0,29.4
2603,18,800.0,28.1
2604,18,900.0,26.700001
2605,18,1000.0,25.799999
2606,18,1100.0,24.6
2607,18,1200.0,24.0
2608,18,1300.0,24.1
2609,18,1400.0,23.9
2610,18,1500.0,23.700001
2611,18,1600.0,23.4
2612,18,1700.0,23.0
2613,18,1800.0,23.0
2614,18,1900.0,22.9
2615,18,2000.0,22.700001
2616,18,2100.0,25.0
2617,18,2200.0,27.299999
2618,18,2300.0,28.9
2619,19,0.0,29.700001
2620,19,100.0,29.799999
2621,19,200.0,29.6
2622,19,300.0,30.799999
2623,19,400.0,29.4
2624,19,500.0,29.1
2625,19,600.0,29.6
2626,19,700.0,28.6
2627,19,800.0,28.299999
2628,19,900.0,27.700001
2629,19,1000.0,26.700001
2630,19,1100.0,25.6
2631,19,1200.0,26.200001
2632,19,1300.0,26.799999
2633,19,1400.0,26.200001
2634,19,1500.0,26.4
2635,19,1600.0,25.5
2636,19,1700.0,25.1
2637,19,1800.0,25.9
2638,19,1900.0,25.6
2639,19,2000.0,23.6
2640,19,2100.0,23.700001
2641,19,2200.0,23.799999
2642,19,2300.0,24.6
2643,20,0.0,26.700001
2644,20,100.0,28.1
2645,20,200.0,28.700001
2646,20,300.0,29.200001
2647,20,400.0,29.200001
2648,20,500.0,27.9
2649,20,600.0,26.799999
2650,20,700.0,26.1
2651,20,800.0,25.6
2652,20,900.0,25.299999
2653,20,1000.0,25.299999
2654,20,1100.0,25.6
2655,20,1200.0,24.700001
2656,20,1300.0,24.200001
2657,20,1400.0,24.200001
2658,20,1500.0,24.0
2659,20,1600.0,23.700001
2660,20,1700.0,23.6
2661,20,1800.0,22.6
2662,20,1900.0,22.299999
2663,20,2000.0,22.4
2664,20,2100.0,23.1
2665,20,2200.0,23.5
2666,20,2300.0,24.6
2667,21,0.0,24.700001
2668,21,100.0,25.0
2669,21,200.0,25.299999
2670,21,300.0,26.6
2671,21,400.0,27.200001
2672,21,500.0,26.700001
2673,21,600.0,27.799999
2674,21,700.0,27.299999
2675,21,800.0,26.799999
2676,21,900.0,25.799999
2677,21,1000.0,25.4
2678,21,1100.0,24.700001
2679,21,1200.0,24.799999
2680,21,1300.0,24.9
2681,21,1400.0,24.5
2682,21,1500.0,24.4
2683,21,1600.0,24.0
2684,21,1700.0,23.6
2685,21,1800.0,23.200001
2686,21,1900.0,23.0
2687,21,2000.0,23.6
2688,21,2100.0,24.700001
2689,21,2200.0,26.700001
2690,21,2300.0,27.4
2691,22,0.0,28.1
2692,22,100.0,29.299999
2693,22,200.0,30.799999
2694,22,300.0,31.9
2695,22,400.0,32.599998
2696,22,500.0,32.299999
2697,22,600.0,32.799999
2698,22,700.0,32.799999
2699,22,800.0,29.799999
2700,22,900.0,28.0
2701,22,1000.0,25.9
2702,22,1100.0,24.6
2703,22,1200.0,24.299999
2704,22,1300.0,23.700001
2705,22,1400.0,23.9
2706,22,1500.0,24.200001
2707,22,1600.0,23.700001
2708,22,1700.0,23.4
2709,22,1800.0,23.6
2710,22,1900.0,23.6
2711,22,2000.0,23.799999
2712,22,2100.0,25.1
2713,22,2200.0,26.700001
2714,22,2300.0,27.6
2715,23,0.0,28.1
2716,23,100.0,30.1
2717,23,200.0,31.4
2718,23,300.0,31.5
2719,23,400.0,31.299999
2720,23,500.0,31.9
2721,23,600.0,32.400002
2722,23,700.0,30.700001
2723,23,800.0,30.9
2724,23,900.0,29.1
2725,23,1000.0,27.9
2726,23,1100.0,25.700001
2727,23,1200.0,25.299999
2728,23,1300.0,25.200001
2729,23,1400.0,26.1
2730,23,1500.0,26.1
2731,23,1600.0,26.0
2732,23,1700.0,25.200001
2733,23,1800.0,25.0
2734,23,1900.0,24.799999
2735,23,2000.0,24.700001
2736,23,2100.0,25.1
2737,23,2200.0,25.4
2738,23,2300.0,25.6
2739,24,0.0,26.700001
2740,24,100.0,27.299999
2741,24,200.0,28.0
2742,24,300.0,28.0
2743,24,400.0,28.5
2744,24,500.0,28.0
2745,24,600.0,28.799999
2746,24,700.0,29.1
2747,24,800.0,28.5
2748,24,900.0,27.1
2749,24,1000.0,26.0
2750,24,1100.0,25.5
2751,24,1200.0,25.0
2752,24,1300.0,25.1
2753,24,1400.0,25.1
2754,24,1500.0,25.1
2755,24,1600.0,25.200001
2756,24,1700.0,25.200001
2757,24,1800.0,25.0
2758,24,1900.0,24.9
2759,24,2000.0,25.0
2760,24,2100.0,25.1
2761,24,2200.0,25.1
2762,24,2300.0,25.299999
2763,25,0.0,25.5
2764,25,100.0,25.299999
2765,25,200.0,25.4
2766,25,300.0,26.0
2767,25,400.0,26.0
2768,25,500.0,26.1
2769,25,600.0,25.5
2770,25,700.0,25.9
2771,25,800.0,25.9
2772,25,900.0,25.700001
2773,25,1000.0,25.299999
2774,25,1100.0,25.1
2775,25,1200.0,25.1
2776,25,1300.0,25.200001
2777,25,1400.0,25.0
2778,25,1500.0,25.799999
2779,25,1600.0,25.5
2780,25,1700.0,25.1
2781,25,1800.0,25.1
2782,25,1900.0,25.0
2783,25,2000.0,24.9
2784,25,2100.0,25.6
2785,25,2200.0,26.299999
2786,25,2300.0,26.200001
2787,26,0.0,26.4
2788,26,100.0,26.1
2789,26,200.0,26.700001
2790,26,300.0,26.700001
2791,26,400.0,26.4
2792,26,500.0,26.1
2793,26,600.0,25.9
2794,26,700.0,26.299999
2795,26,800.0,26.200001
2796,26,900.0,26.0
2797,26,1000.0,25.799999
2798,26,1100.0,25.6
2799,26,1200.0,25.5
2800,26,1300.0,25.6
2801,26,1400.0,25.700001
2802,26,1500.0,25.5
2803,26,1600.0,25.6
2804,26,1700.0,24.9
2805,26,1800.0,24.6
2806,26,1900.0,24.700001
2807,26,2000.0,24.9
2808,26,2100.0,25.700001
2809,26,2200.0,27.1
2810,26,2300.0,28.299999
2811,27,0.0,30.6
2812,27,100.0,31.6
2813,27,200.0,29.799999
2814,27,300.0,27.700001
2815,27,400.0,29.200001
2816,27,500.0,29.6
2817,27,600.0,28.9
2818,27,700.0,29.9
2819,27,800.0,29.200001
2820,27,900.0,28.1
2821,27,1000.0,26.200001
2822,27,1100.0,26.700001
2823,27,1200.0,25.6
2824,27,1300.0,25.5
2825,27,1400.0,25.4
2826,27,1500.0,25.700001
2827,27,1600.0,25.5
2828,27,1700.0,25.5
2829,27,1800.0,25.5
2830,27,1900.0,25.5
2831,27,2000.0,25.700001
2832,27,2100.0,26.299999
2833,27,2200.0,25.6
2834,27,2300.0,25.799999
2835,28,0.0,26.799999
2836,28,100.0,26.6
2837,28,200.0,26.0
2838,28,300.0,25.6
2839,28,400.0,25.1
2840,28,500.0,25.299999
2841,28,600.0,26.4
2842,28,700.0,26.5
2843,28,800.0,26.200001
2844,28,900.0,26.299999
2845,28,1000.0,25.9
2846,28,1100.0,26.0
2847,28,1200.0,25.5
2848,28,1300.0,25.200001
2849,28,1400.0,25.299999
2850,28,1500.0,24.5
2851,28,1600.0,24.5
2852,28,1700.0,24.200001
2853,28,1800.0,23.9
2854,28,1900.0,23.4
2855,28,2000.0,23.5
2856,28,2100.0,24.700001
2857,28,2200.0,26.799999
2858,28,2300.0,28.9
2859,29,0.0,29.700001
2860,29,100.0,30.799999
2861,29,200.0,32.099998
2862,29,300.0,31.4
2863,29,400.0,31.299999
2864,29,500.0,30.9
2865,29,600.0,30.9
2866,29,700.0,31.299999
2867,29,800.0,30.4
2868,29,900.0,28.5
2869,29,1000.0,26.6
2870,29,1100.0,25.299999
2871,29,1200.0,26.1
2872,29,1300.0,25.4
2873,29,1400.0,25.4
2874,29,1500.0,25.6
2875,29,1600.0,25.700001
2876,29,1700.0,25.799999
2877,29,1800.0,25.9
2878,29,1900.0,25.5
2879,29,2000.0,25.799999
2880,29,2100.0,26.799999
2881,29,2200.0,27.6
2882,29,2300.0,29.4
2883,30,0.0,30.200001
2884,30,100.0,31.0
2885,30,200.0,31.5
2886,30,300.0,32.400002
2887,30,400.0,32.599998
2888,30,500.0,33.0
2889,30,600.0,32.599998
2890,30,700.0,31.9
2891,30,800.0,30.700001
2892,30,900.0,29.0
2893,30,1000.0,28.299999
2894,30,1100.0,27.799999
2895,30,1200.0,27.700001
2896,30,1300.0,27.9
2897,30,1400.0,27.700001
2898,30,1500.0,27.5
2899,30,1600.0,27.6
2900,30,1700.0,27.200001
2901,30,1800.0,27.200001
2902,30,1900.0,27.1
2903,30,2000.0,26.9
2904,30,2100.0,27.0
2905,30,2200.0,28.0
2906,30,2300.0,29.799999
2907,31,0.0,28.700001
2908,31,100.0,29.299999
2909,31,200.0,29.799999
2910,31,300.0,29.9
2911,31,400.0,31.0
2912,31,500.0,30.6
2913,31,600.0,31.0
2914,31,700.0,29.200001
2915,31,800.0,29.5
2916,31,900.0,27.799999
2917,31,1000.0,27.0
2918,31,1100.0,25.6
2919,31,1200.0,25.4
2920,31,1300.0,25.5
2921,31,1400.0,25.1
2922,31,1500.0,24.700001
2923,31,1600.0,24.6
2924,31,1700.0,24.4
2925,31,1800.0,24.0
2926,31,1900.0,23.799999
2927,31,2000.0,24.0
2928,31,2100.0,25.0
2929,31,2200.0,27.799999
2930,31,2300.0,29.5
2932,1,0.0,30.4
2933,1,100.0,29.700001
2934,1,200.0,30.1
2935,1,300.0,31.6
2936,1,400.0,31.200001
2937,1,500.0,32.700001
2938,1,600.0,32.099998
2939,1,700.0,31.299999
2940,1,800.0,29.799999
2941,1,900.0,29.299999
2942,1,1000.0,28.1
2943,1,1100.0,26.6
2944,1,1200.0,25.299999
2945,1,1300.0,25.5
2946,1,1400.0,25.1
2947,1,1500.0,25.200001
2948,1,1600.0,24.5
2949,1,1700.0,24.1
2950,1,1800.0,24.0
2951,1,1900.0,23.200001
2952,1,2000.0,24.0
2953,1,2100.0,24.6
2954,1,2200.0,27.6
2955,1,2300.0,28.6
2956,2,0.0,31.0
2957,2,100.0,32.299999
2958,2,200.0,33.299999
2959,2,300.0,32.299999
2960,2,400.0,33.099998
2961,2,500.0,35.099998
2962,2,600.0,34.599998
2963,2,700.0,33.799999
2964,2,800.0,31.299999
2965,2,900.0,29.799999
2966,2,1000.0,28.1
2967,2,1100.0,27.200001
2968,2,1200.0,26.9
2969,2,1300.0,26.299999
2970,2,1400.0,25.299999
2971,2,1500.0,24.799999
2972,2,1600.0,24.299999
2973,2,1700.0,-50.0
2974,2,1800.0,23.5
2975,2,1900.0,23.200001
2976,2,2000.0,23.5
2977,2,2100.0,25.200001
2978,2,2200.0,28.700001
2979,2,2300.0,29.5
2980,3,0.0,31.799999
2981,3,100.0,33.599998
2982,3,200.0,34.700001
2983,3,300.0,34.0
2984,3,400.0,35.400002
2985,3,500.0,36.700001
2986,3,600.0,32.900002
2987,3,700.0,31.799999
2988,3,800.0,31.6
2989,3,900.0,29.700001
2990,3,1000.0,28.700001
2991,3,1100.0,26.5
2992,3,1200.0,26.200001
2993,3,1300.0,25.5
2994,3,1400.0,25.299999
2995,3,1500.0,24.9
2996,3,1600.0,24.700001
2997,3,1700.0,24.1
2998,3,1800.0,23.700001
2999,3,1900.0,23.700001
3000,3,2000.0,23.6
3001,3,2100.0,26.1
3002,3,2200.0,28.299999
3003,3,2300.0,30.299999
3004,4,0.0,32.0
3005,4,100.0,33.200001
3006,4,200.0,34.400002
3007,4,300.0,33.400002
3008,4,400.0,33.099998
3009,4,500.0,32.700001
3010,4,600.0,32.900002
3011,4,700.0,31.5
3012,4,800.0,30.6
3013,4,900.0,28.9
3014,4,1000.0,26.799999
3015,4,1100.0,25.4
3016,4,1200.0,24.799999
3017,4,1300.0,24.4
3018,4,1400.0,24.1
3019,4,1500.0,23.6
3020,4,1600.0,23.5
3021,4,1700.0,23.200001
3022,4,1800.0,23.200001
3023,4,1900.0,22.9
3024,4,2000.0,23.200001
3025,4,2100.0,25.299999
3026,4,2200.0,28.0
3027,4,2300.0,29.700001
3028,5,0.0,32.200001
3029,5,100.0,33.700001
3030,5,200.0,33.5
3031,5,300.0,36.0
3032,5,400.0,36.200001
3033,5,500.0,34.5
3034,5,600.0,35.200001
3035,5,700.0,34.599998
3036,5,800.0,31.0
3037,5,900.0,29.299999
3038,5,1000.0,27.700001
3039,5,1100.0,27.5
3040,5,1200.0,26.799999
3041,5,1300.0,26.700001
3042,5,1400.0,26.1
3043,5,1500.0,25.9
3044,5,1600.0,25.4
3045,5,1700.0,25.4
3046,5,1800.0,24.9
3047,5,1900.0,23.4
3048,5,2000.0,23.4
3049,5,2100.0,25.299999
3050,5,2200.0,28.9
3051,5,2300.0,30.700001
3052,6,0.0,31.0
3053,6,100.0,32.900002
3054,6,200.0,33.400002
3055,6,300.0,33.5
3056,6,400.0,34.5
3057,6,500.0,33.599998
3058,6,600.0,33.700001
3059,6,700.0,32.099998
3060,6,800.0,30.5
3061,6,900.0,28.9
3062,6,1000.0,27.4
3063,6,1100.0,26.9
3064,6,1200.0,28.0
3065,6,1300.0,25.4
3066,6,1400.0,25.200001
3067,6,1500.0,25.1
3068,6,1600.0,23.700001
3069,6,1700.0,23.4
3070,6,1800.0,23.5
3071,6,1900.0,23.200001
3072,6,2000.0,23.4
3073,6,2100.0,24.200001
3074,6,2200.0,25.0
3075,6,2300.0,26.9
3076,7,0.0,29.1
3077,7,100.0,30.700001
3078,7,200.0,32.200001
3079,7,300.0,31.700001
3080,7,400.0,32.799999
3081,7,500.0,32.599998
3082,7,600.0,32.900002
3083,7,700.0,31.799999
3084,7,800.0,30.6
3085,7,900.0,27.9
3086,7,1000.0,26.299999
3087,7,1100.0,25.299999
3088,7,1200.0,25.0
3089,7,1300.0,24.4
3090,7,1400.0,24.200001
3091,7,1500.0,23.700001
3092,7,1600.0,23.6
3093,7,1700.0,23.6
3094,7,1800.0,24.0
3095,7,1900.0,23.700001
3096,7,2000.0,24.1
3097,7,2100.0,25.5
3098,7,2200.0,27.5
3099,7,2300.0,29.700001
3100,8,0.0,30.9
3101,8,100.0,31.6
3102,8,200.0,31.0
3103,8,300.0,29.5
3104,8,400.0,30.200001
3105,8,500.0,31.299999
3106,8,600.0,31.799999
3107,8,700.0,22.6
3108,8,800.0,23.5
3109,8,900.0,23.9
3110,8,1000.0,23.0
3111,8,1100.0,23.4
3112,8,1200.0,23.4
3113,8,1300.0,23.5
3114,8,1400.0,23.4
3115,8,1500.0,23.1
3116,8,1600.0,23.5
3117,8,1700.0,23.5
3118,8,1800.0,23.200001
3119,8,1900.0,23.299999
3120,8,2000.0,23.5
3121,8,2100.0,24.299999
3122,8,2200.0,24.9
3123,8,2300.0,26.5
3124,9,0.0,30.200001
3125,9,100.0,31.6
3126,9,200.0,32.400002
3127,9,300.0,33.5
3128,9,400.0,34.099998
3129,9,500.0,31.6
3130,9,600.0,32.0
3131,9,700.0,31.6
3132,9,800.0,29.6
3133,9,900.0,28.700001
3134,9,1000.0,26.299999
3135,9,1100.0,26.0
3136,9,1200.0,25.4
3137,9,1300.0,24.9
3138,9,1400.0,24.4
3139,9,1500.0,24.299999
